row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19222358,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,113,J1100,CPT/HCPCS,INJ DEXMETHOSON SODIM PHOSHATE 1 MG,240,"Medications (injections, infusions, other forms)",181,"1,295",$118.41 ,$1.04 ,$0.00 ,$118.41 ,$1.04 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19224950,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,50,73110,CPT/HCPCS,X-RAY EXAM OF WRIST,226,Radiology - Diagnostic (other),101,558,"$2,609.42 ",$52.18 ,$26.63 ,"$2,523.02 ",$50.46 ,$26.63 ,$86.40 ,$1.72 ,$0.00 
19226774,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,105,301,REV,Chemistry Tests,50009,Laboratory and pathology services,156,"1,082","$1,822.38 ",$17.35 ,$0.00 ,"$1,819.18 ",$17.32 ,$0.00 ,$3.20 ,$0.03 ,$0.00 
19230014,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,86780,CPT/HCPCS,TREPONEMA PALLIDUM,235,Laboratory - Other,12,126,$200.11 ,$18.19 ,$16.94 ,$200.11 ,$18.19 ,$16.94 ,$0.00 ,$0.00 ,$0.00 
19232702,2019,13,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,91,96361,CPT/HCPCS,HYDRATE IV INFUSION ADD-ON,231,Therapeutic procedures - Other,148,"1,008","$10,319.20 ",$113.39 ,$39.82 ,"$10,275.20 ",$112.91 ,$39.82 ,$44.00 ,$0.48 ,$0.00 
19236902,2019,13,Blue Earth,MEDICARE,2,19 - 44 years,F,14,84450,CPT/HCPCS,TRANSFERASE (AST) (SGOT),233,Laboratory - Chemistry and hematology,21,168,$67.56 ,$4.82 ,$5.63 ,$67.56 ,$4.82 ,$5.63 ,$0.00 ,$0.00 ,$0.00 
19240430,2019,13,Blue Earth,MEDICARE,3,45 - 64 years,F,24,99310,CPT/HCPCS,NURSING FAC CARE SUBSEQ,236,"Non-hospital-based care (home health, hospice)",101,280,"$9,554.26 ",$398.09 ,$124.25 ,"$8,003.23 ",$333.46 ,$101.66 ,"$1,551.03 ",$64.62 ,$22.87 
19243622,2019,13,Blue Earth,MEDICARE,4,65 - 74 years,F,44,460,REV,Pulmonary Func,50016,Respiratory and pulmonary services,51,504,$943.97 ,$21.45 ,$0.00 ,$943.97 ,$21.45 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19245662,2019,13,Blue Earth,MEDICARE,4,65 - 74 years,F,17,A7033,CPT/HCPCS,PILLW NASL CANNULA TYPE INTF REPL,243,DME and supplies,43,204,"$1,527.72 ",$89.86 ,$72.32 ,"$1,170.35 ",$68.84 ,$59.86 ,$357.37 ,$21.02 ,$12.22 
19248230,2019,13,Blue Earth,MEDICARE,4,65 - 74 years,M,20,93926,CPT/HCPCS,LOWER EXTREMITY STUDY,197,Ultrasound - Diagnostic (other),41,231,"$2,367.55 ",$118.37 ,$135.62 ,"$1,997.25 ",$99.86 ,$100.79 ,$370.30 ,$18.51 ,$16.11 
19250198,2019,13,Blue Earth,MEDICARE,5,75 years and older,F,14,64635,CPT/HCPCS,DESTROY LUMB/SAC FACET JNT,8,Nervous system procedures - Therapeutic (other),46,168,"$18,583.09 ","$1,327.36 ","$1,013.98 ","$14,561.48 ","$1,040.10 ",$802.73 ,"$4,021.61 ",$287.25 ,$216.90 
19252790,2019,13,Blue Earth,MEDICARE,5,75 years and older,M,14,27130,CPT/HCPCS,TOTAL HIP ARTHROPLASTY,153,Hip replacement (partial and total),23,168,"$19,941.08 ","$1,424.36 ","$1,399.65 ","$17,106.85 ","$1,221.91 ","$1,196.69 ","$2,834.23 ",$202.44 ,$264.36 
19254422,2019,13,Blue Earth,MEDICARE,5,75 years and older,M,17,A6212,CPT/HCPCS,FOAM DRESS 16 SQ/< W/ADHES BORDR EA,243,DME and supplies,32,195,"$4,852.74 ",$285.45 ,$249.34 ,"$3,796.73 ",$223.33 ,$200.79 ,"$1,056.01 ",$62.11 ,$53.66 
19257518,2019,15,Brown,COMMERCIAL,2,19 - 44 years,M,11,300,REV,Laboratory (Lab),50009,Laboratory and pathology services,14,130,"$1,081.56 ",$98.32 ,$30.31 ,"$1,081.56 ",$98.32 ,$30.31 ,$0.00 ,$0.00 ,$0.00 
19260854,2019,15,Brown,COMMERCIAL,3,45 - 64 years,M,12,95886,CPT/HCPCS,MUSC TEST DONE W/N TEST COMP,7,Nervous system procedures - Diagnostic (other),13,143,"$4,179.04 ",$348.25 ,$281.45 ,"$2,683.87 ",$223.65 ,$224.83 ,"$1,495.17 ",$124.59 ,$54.42 
19265030,2019,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,165,99284,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,363,"1,804","$106,936.00 ",$648.09 ,$441.09 ,"$106,621.01 ",$646.18 ,$441.09 ,$314.99 ,$1.90 ,$0.00 
19269038,2019,15,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,13,87040,CPT/HCPCS,BLOOD CULTURE FOR BACTERIA,206,"Microscopic examination (e.g., lab, toxicology)",32,152,"$1,788.96 ",$137.61 ,$138.50 ,"$1,788.96 ",$137.61 ,$138.50 ,$0.00 ,$0.00 ,$0.00 
19275638,2019,15,Brown,MEDICARE,3,45 - 64 years,M,60,Q9967,CPT/HCPCS,LOCM 300-399 MG/ML I CONC PER ML,243,DME and supplies,110,690,$568.84 ,$9.48 ,$0.00 ,$481.72 ,$8.02 ,$0.00 ,$87.12 ,$1.45 ,$0.00 
19278230,2019,15,Brown,MEDICARE,4,65 - 74 years,M,13,440,REV,Speech Therapy,50020,"Physical, occupational, and speech therapy",24,156,$276.36 ,$21.25 ,$0.00 ,$276.36 ,$21.25 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19280438,2019,15,Brown,MEDICARE,5,75 years and older,F,12,190,REV,Subacute,50001,Room and board (non-nursery) services,51,137,"$262,212.95 ","$21,851.07 ","$22,132.11 ","$262,212.95 ","$21,851.07 ","$22,132.11 ",$0.00 ,$0.00 ,$0.00 
19283654,2019,15,Brown,MEDICARE,5,75 years and older,M,16,70486,CPT/HCPCS,CT MAXILLOFACIAL W/O DYE,177,CT scan - Head,28,181,"$7,237.50 ",$452.34 ,$91.89 ,"$5,847.57 ",$365.47 ,$73.48 ,"$1,389.93 ",$86.87 ,$8.59 
19286582,2019,17,Carlton,COMMERCIAL,1,18 years and under,M,233,90471,CPT/HCPCS,IMMUNIZATION ADMIN,228,Prophylactic vaccinations and inoculations,303,"2,651","$10,587.30 ",$45.43 ,$42.10 ,"$10,587.30 ",$45.43 ,$42.10 ,$0.00 ,$0.00 ,$0.00 
19289774,2019,17,Carlton,COMMERCIAL,3,45 - 64 years,F,13,402,REV,Ultrasound,50014,Other imaging and diagnostic services,13,154,"$1,418.13 ",$109.08 ,$0.00 ,"$1,418.13 ",$109.08 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19293038,2019,17,Carlton,COMMERCIAL,3,45 - 64 years,M,100,99283,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,188,"1,173","$36,553.72 ",$365.53 ,$235.27 ,"$24,648.18 ",$246.48 ,$108.17 ,"$11,905.54 ",$119.05 ,$15.92 
19297790,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,E0114,CPT/HCPCS,CRTCHES UNDARM OTH THAN WOOD PAIR,243,DME and supplies,18,213,$866.26 ,$48.12 ,$48.29 ,$866.26 ,$48.12 ,$48.29 ,$0.00 ,$0.00 ,$0.00 
19299854,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,87,J7050,CPT/HCPCS,INFUS NORMAL SALINE SOLUTION 250 CC,240,"Medications (injections, infusions, other forms)",138,954,"$1,979.12 ",$22.74 ,$0.64 ,"$1,979.12 ",$22.74 ,$0.64 ,$0.00 ,$0.00 ,$0.00 
19302686,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,36,83540,CPT/HCPCS,ASSAY OF IRON,233,Laboratory - Chemistry and hematology,82,429,$344.16 ,$9.56 ,$0.00 ,$344.16 ,$9.56 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19305134,2019,17,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,24,97035,CPT/HCPCS,ULTRASOUND THERAPY,213,Physical/occupational/speech therapy - Exercises,136,269,"$8,744.44 ",$364.35 ,$107.04 ,"$8,741.24 ",$364.21 ,$107.04 ,$3.20 ,$0.13 ,$0.00 
19310894,2019,17,Carlton,MEDICARE,3,45 - 64 years,F,11,93016,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,12,132,$230.56 ,$20.96 ,$21.87 ,$211.40 ,$19.21 ,$18.59 ,$19.16 ,$1.74 ,$0.00 
19314518,2019,17,Carlton,MEDICARE,4,65 - 74 years,F,15,69210,CPT/HCPCS,REMOVE IMPACTED EAR WAX UNI,26,Ear procedures - Therapeutic,31,180,"$1,007.69 ",$67.17 ,$46.01 ,$833.19 ,$55.54 ,$43.65 ,$174.50 ,$11.63 ,$0.00 
19317182,2019,17,Carlton,MEDICARE,4,65 - 74 years,M,15,55700,CPT/HCPCS,BIOPSY OF PROSTATE,116,Male genital procedures - Diagnostic,28,180,"$7,928.66 ",$528.57 ,$264.03 ,"$7,170.60 ",$478.04 ,$247.07 ,$758.06 ,$50.53 ,$26.01 
19319774,2019,17,Carlton,MEDICARE,5,75 years and older,F,31,45380,CPT/HCPCS,COLONOSCOPY AND BIOPSY,76,Colonoscopy and biopsy,67,372,"$10,922.68 ",$352.34 ,$211.62 ,"$9,691.66 ",$312.63 ,$207.86 ,"$1,231.02 ",$39.71 ,$15.00 
19321262,2019,17,Carlton,MEDICARE,5,75 years and older,F,207,G0299,CPT/HCPCS,DIR SNS RN HH/HOSPICE SET EA 15 MIN,236,"Non-hospital-based care (home health, hospice)","2,813","2,117","$216,801.60 ","$1,047.35 ",$0.00 ,"$216,801.60 ","$1,047.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 
19323734,2019,17,Carlton,MEDICARE,5,75 years and older,M,17,A5512,CPT/HCPCS,FOR DIAB ONLY MX DNSITY INSRT PRFAB,243,DME and supplies,24,204,"$2,700.15 ",$158.83 ,$175.58 ,"$2,520.97 ",$148.29 ,$156.70 ,$179.18 ,$10.54 ,$0.00 
19326758,2019,19,Carver,COMMERCIAL,1,18 years and under,M,20,83735,CPT/HCPCS,ASSAY OF MAGNESIUM,233,Laboratory - Chemistry and hematology,46,240,$882.64 ,$44.13 ,$14.25 ,$829.14 ,$41.45 ,$10.08 ,$53.50 ,$2.67 ,$0.00 
19329110,2019,19,Carver,COMMERCIAL,2,19 - 44 years,F,102,85379,CPT/HCPCS,FIBRIN DEGRADATION QUANT,233,Laboratory - Chemistry and hematology,107,"1,199","$1,952.09 ",$19.13 ,$0.00 ,"$1,557.60 ",$15.27 ,$0.00 ,$394.49 ,$3.86 ,$0.00 
19331558,2019,19,Carver,COMMERCIAL,2,19 - 44 years,M,19,87502,CPT/HCPCS,INFLUENZA DNA AMP PROBE,206,"Microscopic examination (e.g., lab, toxicology)",19,218,"$1,337.76 ",$70.40 ,$47.70 ,$937.23 ,$49.32 ,$3.09 ,$400.53 ,$21.08 ,$0.00 
19334726,2019,19,Carver,COMMERCIAL,3,45 - 64 years,F,31,96366,CPT/HCPCS,THER/PROPH/DIAG IV INF ADDON,231,Therapeutic procedures - Other,67,357,"$8,974.54 ",$289.50 ,$74.07 ,"$8,826.62 ",$284.72 ,$74.07 ,$147.92 ,$4.77 ,$0.00 
19337102,2019,19,Carver,COMMERCIAL,3,45 - 64 years,M,19,82670,CPT/HCPCS,ASSAY OF TOTAL ESTRADIOL,233,Laboratory - Chemistry and hematology,30,227,"$1,425.68 ",$75.03 ,$55.39 ,"$1,142.68 ",$60.14 ,$38.70 ,$283.00 ,$14.89 ,$0.00 
19339814,2019,19,Carver,COMMERCIAL,4,65 - 74 years,M,17,45385,CPT/HCPCS,COLONOSCOPY W/LESION REMOVAL,76,Colonoscopy and biopsy,32,204,"$29,029.60 ","$1,707.62 ","$1,906.36 ","$29,004.60 ","$1,706.15 ","$1,906.36 ",$25.00 ,$1.47 ,$0.00 
19343990,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,81,90715,CPT/HCPCS,TDAP VACCINE 7 YRS/> IM,228,Prophylactic vaccinations and inoculations,81,927,$147.95 ,$1.82 ,$0.00 ,$147.95 ,$1.82 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19346486,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,150,A0425,CPT/HCPCS,GROUND MILEAGE PER STATUTE MILE,239,"Transportation - Patient, provider, equipment",298,"1,635","$45,050.15 ",$300.33 ,$142.79 ,"$45,037.35 ",$300.24 ,$142.79 ,$12.80 ,$0.08 ,$0.00 
19349702,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,70486,CPT/HCPCS,CT MAXILLOFACIAL W/O DYE,177,CT scan - Head,34,240,"$5,126.02 ",$233.00 ,$115.88 ,"$4,860.67 ",$220.93 ,$102.09 ,$265.35 ,$12.06 ,$0.00 
19352966,2019,19,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,13,A7031,CPT/HCPCS,FCE MASK INTERFCE REPL FULL MASK EA,243,DME and supplies,31,148,"$1,380.36 ",$106.18 ,$33.06 ,"$1,380.36 ",$106.18 ,$33.06 ,$0.00 ,$0.00 ,$0.00 
19360142,2019,19,Carver,MEDICARE,3,45 - 64 years,F,63,J2704,CPT/HCPCS,INJECTION PROPOFOL 10 MG,240,"Medications (injections, infusions, other forms)",168,732,$100.42 ,$1.59 ,$0.00 ,$81.81 ,$1.29 ,$0.00 ,$18.61 ,$0.29 ,$0.00 
19363550,2019,19,Carver,MEDICARE,4,65 - 74 years,F,15,62321,CPT/HCPCS,NJX INTERLAMINAR CRV/THRC,5,Spinal canal stimulator insertion and injection,41,180,"$8,447.30 ",$563.15 ,$427.46 ,"$6,566.27 ",$437.75 ,$340.58 ,"$1,881.03 ",$125.40 ,$86.88 
19365614,2019,19,Carver,MEDICARE,4,65 - 74 years,F,130,J7030,CPT/HCPCS,INFUS NORMAL SALINE SOL 1000 CC,240,"Medications (injections, infusions, other forms)",197,"1,551",$462.64 ,$3.55 ,$0.00 ,$395.75 ,$3.04 ,$0.00 ,$66.89 ,$0.51 ,$0.00 
19369118,2019,19,Carver,MEDICARE,4,65 - 74 years,M,31,S0621,CPT/HCPCS,ROUTINE OPHTH EX W/REFRAC; EST PT,18,Eye procedures - Diagnostic,31,372,"$1,322.35 ",$42.65 ,$40.00 ,"$1,322.35 ",$42.65 ,$40.00 ,$0.00 ,$0.00 ,$0.00 
19371926,2019,19,Carver,MEDICARE,5,75 years and older,F,97,G0438,CPT/HCPCS,ANNUAL WELLNES VST; PERSNL PPS INIT,310,Office/outpatient services - Preventive visits,100,"1,155","$15,501.06 ",$159.80 ,$168.21 ,"$15,442.60 ",$159.20 ,$168.21 ,$58.46 ,$0.60 ,$0.00 
19374590,2019,19,Carver,MEDICARE,5,75 years and older,M,23,94010,CPT/HCPCS,BREATHING CAPACITY TEST,38,Lung and bronchus procedures - Diagnostic (other),34,266,"$1,490.28 ",$64.79 ,$35.49 ,"$1,256.13 ",$54.61 ,$31.40 ,$234.15 ,$10.18 ,$5.39 
19379990,2019,21,Cass,COMMERCIAL,3,45 - 64 years,F,18,A7035,CPT/HCPCS,HEADGEAR USED W/POS ARWAY PRSS DEVC,243,DME and supplies,21,214,$583.30 ,$32.40 ,$28.09 ,$369.72 ,$20.54 ,$23.38 ,$213.58 ,$11.86 ,$6.46 
19386134,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,26,99462,CPT/HCPCS,SBSQ NB EM PER DAY HOSP,302,Hospital inpatient services,49,171,"$4,575.68 ",$175.98 ,$60.48 ,"$4,575.68 ",$175.98 ,$60.48 ,$0.00 ,$0.00 ,$0.00 
19388198,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,69,J0696,CPT/HCPCS,INJ CEFTRIAXONE SODIUM PER 250 MG,240,"Medications (injections, infusions, other forms)",86,782,$449.97 ,$6.52 ,$2.57 ,$380.42 ,$5.51 ,$2.57 ,$69.55 ,$1.00 ,$0.00 
19391462,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,34,96376,CPT/HCPCS,TX/PRO/DX INJ SAME DRUG ADON,231,Therapeutic procedures - Other,48,391,"$1,171.47 ",$34.45 ,$10.42 ,"$1,171.47 ",$34.45 ,$10.42 ,$0.00 ,$0.00 ,$0.00 
19394678,2019,21,Cass,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,41,99214,CPT/HCPCS,OFFICE O/P EST MOD 30-39 MIN,300,Office/outpatient services - Office visits,177,491,"$4,705.40 ",$114.76 ,$71.27 ,"$4,690.40 ",$114.40 ,$71.27 ,$15.00 ,$0.36 ,$0.00 
19400678,2019,21,Cass,MEDICARE,3,45 - 64 years,M,34,92250,CPT/HCPCS,EYE EXAM WITH PHOTOS,220,Ophthalmologic/otologic diagnosis and treatment,42,405,"$1,487.96 ",$43.76 ,$50.65 ,"$1,086.26 ",$31.94 ,$40.36 ,$401.70 ,$11.81 ,$10.30 
19403006,2019,21,Cass,MEDICARE,4,65 - 74 years,F,41,88342,CPT/HCPCS,IMMUNOHISTO ANTB 1ST STAIN,234,Pathology,89,488,"$3,135.84 ",$76.48 ,$36.73 ,"$2,792.53 ",$68.11 ,$30.96 ,$343.31 ,$8.37 ,$7.36 
19405526,2019,21,Cass,MEDICARE,4,65 - 74 years,M,26,87205,CPT/HCPCS,SMEAR GRAM STAIN,206,"Microscopic examination (e.g., lab, toxicology)",30,298,$58.45 ,$2.24 ,$0.00 ,$58.45 ,$2.24 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19408358,2019,21,Cass,MEDICARE,5,75 years and older,F,45,93017,CPT/HCPCS,CARDIOVASCULAR STRESS TEST,201,Cardiac stress tests,47,533,"$1,045.91 ",$23.24 ,$0.00 ,"$1,025.07 ",$22.77 ,$0.00 ,$20.84 ,$0.46 ,$0.00 
19410974,2019,21,Cass,MEDICARE,5,75 years and older,M,165,92134,CPT/HCPCS,CPTR OPHTH DX IMG POST SEGMT,220,Ophthalmologic/otologic diagnosis and treatment,453,"1,978","$15,110.21 ",$91.57 ,$41.09 ,"$12,594.23 ",$76.32 ,$39.80 ,"$2,515.98 ",$15.24 ,$7.71 
19414526,2019,23,Chippewa,COMMERCIAL,3,45 - 64 years,F,25,370,REV,Anesthesia,50005,Anesthesia services,28,290,"$25,357.49 ","$1,014.29 ","$1,028.58 ","$25,219.21 ","$1,008.76 ","$1,028.58 ",$138.28 ,$5.53 ,$0.00 
19418630,2019,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,175,250,REV,Pharmacy,50008,Pharmacy and IV services,358,"1,918","$2,115.30 ",$12.08 ,$0.00 ,"$2,105.70 ",$12.03 ,$0.00 ,$9.60 ,$0.05 ,$0.00 
19422710,2019,23,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,15,85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,17,170,$174.77 ,$11.65 ,$0.00 ,$174.77 ,$11.65 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19428062,2019,23,Chippewa,MEDICARE,4,65 - 74 years,F,69,92004,CPT/HCPCS,EYE EXAM NEW PATIENT,220,Ophthalmologic/otologic diagnosis and treatment,96,824,"$11,705.92 ",$169.65 ,$152.67 ,"$8,250.29 ",$119.56 ,$122.10 ,"$3,455.63 ",$50.08 ,$30.57 
19431422,2019,23,Chippewa,MEDICARE,5,75 years and older,F,30,92083,CPT/HCPCS,VISUAL FIELD EXAMINATION(S),220,Ophthalmologic/otologic diagnosis and treatment,40,360,"$1,712.39 ",$57.07 ,$64.11 ,"$1,305.50 ",$43.51 ,$52.09 ,$406.89 ,$13.56 ,$12.73 
19434686,2019,25,Chisago,COMMERCIAL,1,18 years and under,F,144,90834,CPT/HCPCS,PSYTX W PT 45 MINUTES,218,"Psychological and psychiatric evaluation, therapy","1,126","1,696","$106,998.00 ",$743.04 ,$512.01 ,"$76,237.64 ",$529.42 ,$335.65 ,"$30,760.36 ",$213.61 ,$117.16 
19436726,2019,25,Chisago,COMMERCIAL,2,19 - 44 years,F,191,271,REV,Non-Ster Supply,50007,Medical and surgical supplies,206,"2,174","$4,349.21 ",$22.77 ,$0.00 ,"$4,227.13 ",$22.13 ,$0.00 ,$122.08 ,$0.63 ,$0.00 
19439078,2019,25,Chisago,COMMERCIAL,2,19 - 44 years,M,21,320,REV,Dx X-Ray,50011,Diagnostic X-ray services,22,241,"$6,152.09 ",$292.95 ,$0.00 ,"$6,152.09 ",$292.95 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19442270,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,F,165,83690,CPT/HCPCS,ASSAY OF LIPASE,233,Laboratory - Chemistry and hematology,183,"1,942","$1,864.23 ",$11.29 ,$0.00 ,"$1,492.89 ",$9.04 ,$0.00 ,$371.34 ,$2.25 ,$0.00 
19444358,2019,25,Chisago,COMMERCIAL,3,45 - 64 years,M,12,36591,CPT/HCPCS,DRAW BLOOD OFF VENOUS DEVICE,63,Cardiovascular procedures - Therapeutic (other),45,136,"$3,685.03 ",$307.08 ,$218.70 ,"$3,621.02 ",$301.75 ,$193.70 ,$64.01 ,$5.33 ,$0.00 
19449134,2019,25,Chisago,COMMERCIAL,5,75 years and older,F,12,92134,CPT/HCPCS,CPTR OPHTH DX IMG POST SEGMT,220,Ophthalmologic/otologic diagnosis and treatment,34,142,$415.43 ,$34.61 ,$33.28 ,$258.93 ,$21.57 ,$16.33 ,$156.50 ,$13.04 ,$0.00 
19451654,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,49,J1885,CPT/HCPCS,INJ KETOROLAC TROMETHAMINE 15 MG,240,"Medications (injections, infusions, other forms)",52,564,$78.53 ,$1.60 ,$0.52 ,$78.53 ,$1.60 ,$0.52 ,$0.00 ,$0.00 ,$0.00 
19454030,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,17,69209,CPT/HCPCS,REMOVE IMPACTED EAR WAX UNI,26,Ear procedures - Therapeutic,18,196,$173.96 ,$10.23 ,$10.79 ,$167.96 ,$9.88 ,$10.26 ,$6.00 ,$0.35 ,$0.00 
19455998,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,40,320,REV,Dx X-Ray,50011,Diagnostic X-ray services,48,391,"$2,478.60 ",$61.96 ,$0.00 ,"$2,475.40 ",$61.88 ,$0.00 ,$3.20 ,$0.08 ,$0.00 
19459166,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,150,90682,CPT/HCPCS,RIV4 VACC RECOMBINANT DNA IM,228,Prophylactic vaccinations and inoculations,152,"1,755","$5,836.54 ",$38.91 ,$50.00 ,"$5,836.54 ",$38.91 ,$50.00 ,$0.00 ,$0.00 ,$0.00 
19463774,2019,25,Chisago,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,18,80053,CPT/HCPCS,COMPREHEN METABOLIC PANEL,233,Laboratory - Chemistry and hematology,28,189,$82.50 ,$4.58 ,$0.00 ,$82.50 ,$4.58 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19467902,2019,25,Chisago,MEDICARE,3,45 - 64 years,F,26,92557,CPT/HCPCS,COMPREHENSIVE HEARING TEST,220,Ophthalmologic/otologic diagnosis and treatment,30,310,"$1,008.32 ",$38.78 ,$37.80 ,$551.69 ,$21.21 ,$30.12 ,$456.63 ,$17.56 ,$7.68 
19472030,2019,25,Chisago,MEDICARE,4,65 - 74 years,F,34,67028,CPT/HCPCS,INJECTION EYE DRUG,20,Intraocular procedures - Therapeutic,155,408,"$17,073.80 ",$502.17 ,$505.32 ,"$14,941.53 ",$439.45 ,$386.39 ,"$2,132.27 ",$62.71 ,$20.43 
19473926,2019,25,Chisago,MEDICARE,4,65 - 74 years,F,168,J7050,CPT/HCPCS,INFUS NORMAL SALINE SOLUTION 250 CC,240,"Medications (injections, infusions, other forms)",426,"2,005","$6,130.35 ",$36.49 ,$0.00 ,"$6,118.78 ",$36.42 ,$0.00 ,$11.57 ,$0.06 ,$0.00 
19476686,2019,25,Chisago,MEDICARE,4,65 - 74 years,M,11,C1760,CPT/HCPCS,CLOSURE DEVICE VASCULAR,243,DME and supplies,13,132,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19479230,2019,25,Chisago,MEDICARE,5,75 years and older,F,62,93308,CPT/HCPCS,TTE F-UP OR LMTD,193,Ultrasound - Heart (echocardiogram) - Diagnostic,119,669,"$7,652.32 ",$123.42 ,$27.43 ,"$7,075.75 ",$114.12 ,$27.23 ,$576.57 ,$9.29 ,$0.00 
19482182,2019,25,Chisago,MEDICARE,5,75 years and older,M,85,92136,CPT/HCPCS,OPHTHALMIC BIOMETRY,220,Ophthalmologic/otologic diagnosis and treatment,151,"1,020","$6,478.76 ",$76.22 ,$73.83 ,"$5,698.01 ",$67.03 ,$70.03 ,$780.75 ,$9.18 ,$3.45 
19485734,2019,27,Clay,COMMERCIAL,2,19 - 44 years,F,70,58300,CPT/HCPCS,INSERT INTRAUTERINE DEVICE,131,Female organ procedures - Therapeutic (other),74,778,"$15,174.05 ",$216.77 ,$124.15 ,"$14,902.99 ",$212.89 ,$124.15 ,$271.06 ,$3.87 ,$0.00 
19489046,2019,27,Clay,COMMERCIAL,3,45 - 64 years,F,27,73560,CPT/HCPCS,X-RAY EXAM OF KNEE 1 OR 2,226,Radiology - Diagnostic (other),54,322,"$2,233.42 ",$82.71 ,$73.47 ,$689.00 ,$25.51 ,$10.47 ,"$1,544.42 ",$57.20 ,$56.94 
19493822,2019,27,Clay,COMMERCIAL,5,75 years and older,F,12,99203,CPT/HCPCS,OFFICE O/P NEW LOW 30-44 MIN,300,Office/outpatient services - Office visits,15,144,$454.67 ,$37.88 ,$21.49 ,$404.67 ,$33.72 ,$21.49 ,$50.00 ,$4.16 ,$0.00 
19496582,2019,27,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,15,70553,CPT/HCPCS,MRI BRAIN STEM W/O & W/DYE,198,MRI (magnetic resonance imaging),32,169,"$16,293.05 ","$1,086.20 ",$431.25 ,"$16,293.05 ","$1,086.20 ",$431.25 ,$0.00 ,$0.00 ,$0.00 
